Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1050,,,,7.236912221153452,7.445211976447455,0.3686637157992719,0,0,2.6033323801461195,0,,
2.2154156937501854,1145,,,,17.297339425508433,7.436529243507986,0.6783702935536866,3928,0,4.927799872563734,3.5105693437216936,,
3.9527261937502773,1240,,,,33.28390775705806,7.423422167913754,1.1092706258174398,5285,0,8.114358225269212,4.102061834776816,,
5.676691193750221,1335,,,,51.92962696539971,7.409656940557559,1.6326503616761745,6530,0,11.963932374998091,4.340749986147909,,
7.406856693750109,1430,,,,73.13245054304416,7.39255078816952,2.2157419300828356,7684,0,16.205291370916758,4.5130877810440655,,
9.26982269375003,1525,,,,100.34924612815135,7.37317051545981,2.9405718611734017,8949,0,21.521600446274512,4.66288468419012,,
11.016605193750049,1620,,,,136.28369296782714,7.3470800247074735,3.733557601300972,10273,0,27.37568304470016,4.979156529337708,,
12.707679193750163,1715,,,,176.85295677150563,7.312701240228836,4.925038981836182,11687,0,35.870349640999976,4.930330462713773,,
14.5001291937503,1810,,,,217.8169168585933,7.278465240783364,6.074824929655717,12856,0,44.08732423217613,4.940666280572792,,
16.17846144375028,1905,,,,260.39001982762926,7.237144760829859,7.466564802862625,14115,0,53.90279868156782,4.8307684971907845,,
17.940860193750076,2000,,,,295.81463691432975,7.198894430834395,8.757864540167489,15038,0,62.92363866774715,4.7012172026914705,,
