Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1050,,,,12.207910743411642,11.15676335951954,0.44450541642721336,3522,0,4.823422959608572,2.5320046499657067,,
2.1622804155066606,1145,,,,31.69936587324431,11.142011416167742,0.8629775801428365,5564,0,9.4583712381561,3.3523021036759695,,
3.9144869155101483,1240,,,,62.33656414907801,11.123388483393304,1.4403213283145622,7517,0,15.825688073439133,3.9392930288546806,,
5.710752915506809,1335,,,,99.46888907228539,11.104955296242093,2.1539853946294025,9295,0,23.86622991197493,4.168260218389733,,
7.410693165507167,1430,,,,133.94270612488376,11.084040792087654,2.909861255633568,10906,0,32.112078278257606,4.171189395387386,,
9.180396165508034,1525,,,,177.79008527403366,11.058255731762886,3.7915445283485454,12600,0,41.83169519023284,4.250501342001568,,
10.957874915508182,1620,,,,230.14868182589225,11.026488890239047,4.997116532777761,14381,0,54.918081159367624,4.190839297479297,,
12.737321415503324,1715,,,,292.65452580159433,10.979826793177708,6.427947266604823,16181,0,70.50627069073398,4.150883708298155,,
14.488945915506779,1810,,,,355.7675499919968,10.930384781015217,8.100757657521518,17812,0,88.34809070484786,4.026988626347772,,
16.30836141550541,1905,,,,427.91810458177935,10.864155715033224,10.253860952121832,19660,0,111.3629458722005,3.8425977660221577,,
18.029380915506184,2000,,,,430.72662091431846,10.187226899115073,10.937566238705827,19868,0,111.22833196756002,3.872470035092125,,
