Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1050,,,,3.8235664665034745,7.3761935605061355,0.3528751809905307,0,0,2.482661161406379,0,,
2.3226674212388696,1145,,,,17.153081708764514,7.367020137275098,0.6335617800941236,3705,0,4.5241595129302805,3.791168700568144,,
3.9763826712369914,1240,,,,32.41718690591051,7.357514949077651,1.0051008336838039,4957,0,7.272637611157064,4.457567176516362,,
5.695463421238959,1335,,,,49.434224143159796,7.342329285208064,1.493094217366148,6151,0,10.834210184963869,4.56288269074074,,
7.442243671236187,1430,,,,71.38777946552948,7.328005738601125,2.0515330676581307,7208,0,14.876974637823503,4.798687052298752,,
9.235730171237886,1525,,,,96.97076969585159,7.306063639322389,2.71726089603058,8370,0,19.696030655412567,4.92368251547035,,
11.05209692123756,1620,,,,131.5497764218246,7.28068627114982,3.5789789851515375,9605,0,25.90591560605801,5.078172215257471,,
12.799821671238544,1715,,,,165.7079877095556,7.250903222219883,4.549864216479333,10775,0,32.83658263114107,5.046480864318946,,
14.590014421240983,1810,,,,208.18899300829614,7.216599727042713,5.807152629474404,11935,0,41.75716506762387,4.98580503305578,,
16.31281467123702,1905,,,,253.42262628198077,7.171643230158496,7.282332361921995,13043,0,52.142937298395154,4.860215419130351,,
18.07032242123857,2000,,,,288.1601159215582,7.13078906575204,8.680352923623637,13948,0,61.72315537484902,4.668851950895463,,
