Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1000,,,,-0.3819946384376055,7.41967528618512,0.10913308057190371,0,0,0.6717788701512474,0,,
2.374998079250124,1100,,,,11.218687992821197,7.41636332005578,0.25350733354741145,0,0,1.7554752788908587,0,,
4.179055079250107,1200,,,,22.533440047277747,7.410096120652436,0.44763937073836885,4158,0,3.183785413258115,7.077598484565399,,
6.030108829250095,1300,,,,40.130797517597955,7.4019553404000344,0.7603718395508487,5339,0,5.490905015532147,7.309307844333645,,
7.9026135792501035,1400,,,,58.67514073356406,7.391995866424553,1.1313788847559891,6398,0,8.237075856508664,7.1237059230176305,,
9.677813579250056,1500,,,,78.60067710513923,7.3796780095703856,1.5772790570609543,7330,0,11.505324823469802,6.83176873458227,,
11.472466079250072,1600,,,,101.97089916548178,7.362577958136436,2.1387402829769853,8341,0,15.631599607228813,6.523602445235587,,
13.39456607925005,1700,,,,131.21170102229982,7.3396897037873545,2.8956869126579123,9378,0,21.104764500394886,6.217226237638888,,
15.19820282925011,1800,,,,169.38870825876688,7.3099799942595824,3.9114867628241727,10445,0,28.410616748580072,5.9622042486145235,,
17.028982329250105,1900,,,,207.53131554815928,7.2713727683611635,5.148949532888695,11473,0,37.264650222978375,5.569167840943495,,
18.8838843292501,2000,,,,240.96232559095992,7.23868861489305,6.333685998055957,12280,0,45.709655787349604,5.2720325212154355,,
