Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1050,,,,4.689389139237749,7.4728767507575,0.1854226460564124,0,0,1.2543649210906758,0,,
2.359685125250066,1145,,,,14.192373673057615,7.470586323729414,0.348435052234057,3511,0,2.493031893453425,5.693401101842818,,
4.219745125250053,1240,,,,27.57204716444344,7.461574259227729,0.6086362506888887,4750,0,4.4296394576896265,6.226763410269277,,
6.026971375250072,1335,,,,43.141472939324764,7.451874967128811,0.9315881232270504,5936,0,6.829208293281367,6.317706478390112,,
7.857478875250112,1430,,,,59.99331975650841,7.440730692715979,1.3200853523575868,7000,0,9.72932058145788,6.166835173175974,,
9.75897212525003,1525,,,,83.85419662993354,7.425909790585976,1.824996737083976,8123,0,13.434103214869324,6.242194116543198,,
11.58329537525014,1620,,,,108.72263064173089,7.409455167618317,2.4080353248525155,9205,0,17.721461786390762,6.13528254370709,,
13.425879625250072,1715,,,,132.34837582185253,7.390746491432441,3.0547287802912524,10167,0,22.46077433037475,5.89254790769919,,
15.400912375250062,1810,,,,168.39047678846103,7.363754755890764,3.9767573671482808,11205,0,29.151459740089347,5.776440032410146,,
17.25016187525003,1905,,,,204.28970556168235,7.331682624400967,5.079945926478371,12287,0,37.11578336054537,5.504244535685107,,
19.051436375249992,2000,,,,231.64256762431907,7.30317837337938,6.044879970038922,13041,0,44.0236224857526,5.261987048161301,,
