Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1050,,,,5.962915654952225,7.441559386672205,0.21734808391007646,0,0,1.4793179033479755,0,,
2.1483437625000428,1145,,,,14.468475170851013,7.435591788776238,0.3931684747295919,3710,0,2.789376492540314,5.187466838311087,,
3.8287945125000435,1240,,,,27.37864289563784,7.427808703699443,0.6520674158931328,4997,0,4.7231830598566065,5.79728685810863,,
5.548449262500042,1335,,,,43.10551950150313,7.417109157040113,0.9931164936193578,6220,0,7.2421017938076915,5.952632485103333,,
7.336891262500041,1430,,,,61.68426378771589,7.404140607361541,1.4145551253299014,7320,0,10.348148943347017,5.961581457688626,,
9.068250262500039,1525,,,,84.82498539166977,7.385575633031506,1.9417621207748883,8483,0,14.200823753352992,5.973459591825142,,
10.790119262500033,1620,,,,111.58947256571794,7.366912084103004,2.5511720299556746,9600,0,18.64132445174375,5.986301173897369,,
12.510534512500055,1715,,,,137.40651336776966,7.344033472705128,3.2249745750581695,10592,0,23.495569867608136,5.848446954562413,,
14.290185012500032,1810,,,,173.44225073277346,7.3154022684610265,4.170604170846555,11743,0,30.363466918565212,5.712273098324013,,
16.066627012500028,1905,,,,209.8628231096927,7.280484632518234,5.286648063814892,12886,0,38.34367268408626,5.473282015933121,,
17.81132376250003,2000,,,,239.7295906767272,7.248283964981306,6.338233852010047,13718,0,45.760300628679815,5.238891568026102,,
