Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1050,,,,6.756212226361058,11.12260871141462,0.22688902474998943,2764,0,2.37821117551574,2.844028212632681,,
2.3001298310001386,1145,,,,18.961586458129943,11.116514797826763,0.4105459587820154,4312,0,4.436318441002756,4.27455158355011,,
4.046341581000178,1240,,,,37.36076661162262,11.111042319068792,0.6706041907277945,5857,0,7.294836824235394,5.122446151959967,,
5.80292158100023,1335,,,,59.8983010234863,11.099496628858851,1.0323344575632758,7300,0,11.286032581116492,5.307826296795019,,
7.571758831000165,1430,,,,88.50216318487637,11.086012327869875,1.466732542068025,8652,0,16.153047738796392,5.479759967007636,,
9.348857581000125,1525,,,,119.68862077964445,11.068488848009919,2.0114937898332497,9961,0,22.134585765487298,5.4076460471159296,,
11.180434831000191,1620,,,,155.48225646472875,11.047702750972872,2.6487324476912835,11289,0,29.107722737752773,5.341646456776607,,
12.90239058100018,1715,,,,194.92189061415115,11.02420074945905,3.349559430653187,12541,0,36.78509267673523,5.29943427208864,,
14.637403581000118,1810,,,,242.83665710129281,10.99148411902662,4.43774475551878,13846,0,48.65684626093394,4.990839787610583,,
16.426944081000098,1905,,,,295.04102219693794,10.950024558529556,5.688205171963796,15124,0,62.11627252157232,4.749832059652654,,
18.132318581000156,2000,,,,339.68673559711794,10.914641535128416,6.874159233515151,16136,0,74.86304411170684,4.537477632851268,,
