Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1050,,,,8.330563851937976,7.452255800949651,0.2868762621284364,0,0,2.0147715870745744,0,,
2.40231858324972,1145,,,,18.578766141177788,7.443735614167878,0.5657405986065597,3955,0,4.078145026042433,4.556038294904193,,
4.272542333249608,1240,,,,37.47542199149556,7.431725341917411,0.98055758532382,5306,0,7.177319125840849,5.221862953676281,,
6.140929083249764,1335,,,,58.646560711626925,7.416422676269716,1.5059982881251988,6521,0,11.061460895365741,5.301971360763545,,
8.00336358324969,1430,,,,81.13198706054689,7.39631278782254,2.1348905798741358,7616,0,15.670716410289057,5.1773480929062785,,
9.87686833324968,1525,,,,109.79305659988621,7.373639385126372,2.931029048307066,8820,0,21.488630918728184,5.109398589586414,,
11.693351083249691,1620,,,,146.37829053898864,7.344273275942776,3.9222766863692007,10066,0,28.688899626013658,5.102372608502952,,
13.598961583249599,1715,,,,181.3057628788013,7.313204755846165,5.008915746581727,11219,0,36.471582770921465,4.97127005116092,,
15.414096833249648,1810,,,,224.73703610116365,7.268972823608273,6.429064377420252,12469,0,46.6080167943946,4.822592514670307,,
17.231176583249635,1905,,,,275.62204039325115,7.217549061813349,8.122895380408767,13720,0,58.52321870889898,4.709628926932809,,
19.14631158324969,2000,,,,314.42042958522,7.171083050818038,9.684543171471606,14581,0,69.28899939661149,4.537847186019711,,
