Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1050,,,,3.334788411679835,7.414574421783098,0.1463166893890626,0,0,0.9599974247445239,0,,
2.304032206749217,1145,,,,9.671423863735912,7.412560698516454,0.2616937403715373,2948,0,1.8094527685188713,5.346412309196224,,
4.1685754567492745,1240,,,,18.76300868596496,7.408156314925208,0.4200835283620871,4011,0,2.9963913763485275,6.262372599772748,,
6.005055956749246,1335,,,,28.971022537752127,7.400044546864822,0.64900472252881,5046,0,4.672068808194399,6.202113105278325,,
7.916667706749171,1430,,,,41.44647460393168,7.393271338571954,0.914562179473511,6002,0,6.632975837458967,6.248963919832583,,
9.824927706749227,1525,,,,58.89072124316128,7.383878571529091,1.2285027912956792,6980,0,8.937913343310191,6.589626483527415,,
11.764654706749273,1620,,,,78.0700807137755,7.371637292110906,1.6104239618356004,8005,0,11.715918475214057,6.6638932499040155,,
13.66935895674913,1715,,,,98.26284334555781,7.359596650366582,2.0569025820027065,8912,0,15.009987296577378,6.546664144656593,,
15.590072706749101,1810,,,,120.30781067516868,7.345493518743206,2.5402790270840283,9774,0,18.533231909077244,6.491589401734334,,
17.49059270674922,1905,,,,144.43896710842688,7.32588054701237,3.1755296455431714,10732,0,23.13006909676964,6.244704980693309,,
19.356622456749204,2000,,,,167.34533947050096,7.306961709981266,3.819920021511834,11445,0,27.781302428364988,6.023943341451378,,
