Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1000,,,,-0.6163037870985709,11.118587710164839,0.11994784136132934,0,0,1.2791439710748351,0,,
1.8659792542499722,1100,,,,20.059631607183526,11.112639132209658,0.3055268416568928,4321,0,3.271858718345514,6.130871949215198,,
3.3327277542498663,1200,,,,42.94273805788189,11.10138480749497,0.6419790905196424,6161,0,6.99382534301066,6.1404057229571425,,
4.877826504249941,1300,,,,72.88382849608861,11.086099719759833,1.1003643450431866,7854,0,12.07731380918393,6.035036499798035,,
6.339616754249902,1400,,,,106.0144672960194,11.067162597525835,1.7156947447622954,9272,0,18.841765245721792,5.626750863307494,,
7.806649254249921,1500,,,,141.5252523555073,11.042648727718415,2.410469276653913,10637,0,26.474437709573017,5.345795496189108,,
9.253253504249898,1600,,,,185.6598520934602,11.00913693522909,3.381245055146794,12048,0,37.027864444481565,5.0141140911783335,,
10.697011254249956,1700,,,,236.9815550526903,10.96241470591746,4.736521160970718,13531,0,51.79207132643078,4.575657250940097,,
12.138652254249994,1800,,,,301.5166187179438,10.900164142619623,6.5685753011736665,15126,0,71.44054277765062,4.220537902832956,,
13.593589504249977,1900,,,,369.9834818000212,10.827733559397707,8.69831754973357,16646,0,94.08235354127554,3.9325617097069445,,
15.054390254249913,2000,,,,420.73982224719066,10.760652856242299,10.664499943224332,17717,0,114.7181426618823,3.6676355503070917,,
