Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1000,,,,-0.1447664229245518,7.442833928006339,0.060409071022050564,0,0,0.33316711385868847,0,,
1.9788497079999943,1100,,,,10.789459534708824,7.438169810573569,0.204262652821719,0,0,1.3937925031668574,0,,
3.451337457999993,1200,,,,23.573021262136127,7.4319103543613565,0.39701843120450214,4314,0,2.808976093074528,8.393415683914183,,
4.957108207999992,1300,,,,38.00091949875416,7.423749080861841,0.689201097937498,5430,0,4.9997195157789385,7.600896155671502,,
6.423804707999994,1400,,,,53.06445225385857,7.413880989316098,1.0257427532838717,6362,0,7.45658670624695,7.116648272038531,,
7.875082707999994,1500,,,,75.82587924466755,7.397920227631097,1.4969381129544004,7361,0,10.941390401385636,6.9301969627442865,,
9.366836457999995,1600,,,,97.41818480654935,7.378508584857954,2.106038851766655,8336,0,15.39117944014618,6.329563627518092,,
10.928706207999992,1700,,,,124.89394463154765,7.35162807841156,2.8870996613040854,9355,0,21.08434572810897,5.923629229288952,,
12.397547957999993,1800,,,,159.15992895861066,7.318525018721049,3.9582084157636146,10443,0,28.821870105488756,5.522220603071034,,
13.844971457999995,1900,,,,190.70075489169753,7.27814082937755,5.22695494770476,11427,0,37.934982586408104,5.0270576910218265,,
15.342428208000001,2000,,,,217.23809131477054,7.242953017160785,6.357718109808394,12140,0,45.92496787417012,4.730391368812802,,
