Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1000,,,,0.714740604692409,11.103292237282405,0.022880856632211073,0,0,0.19867975715262276,0,,
1.845471180500125,1100,,,,20.426630172149427,11.094815797016386,0.31108519782499994,4313,0,3.331440399953215,6.131580111337192,,
3.305847680500127,1200,,,,44.20058864301164,11.086619088079589,0.631506098542898,6133,0,6.859184589918916,6.444432386218742,,
4.8123724305001385,1300,,,,73.12403220905625,11.072688090864247,1.1006932080235996,7825,0,12.074812773045005,6.0561616283555715,,
6.269069930500141,1400,,,,105.22423630333495,11.054815869632009,1.6847321572511162,9306,0,18.4808688309263,5.693842469050748,,
7.737997930500121,1500,,,,139.1311521628697,11.034909090863957,2.3680759253878554,10651,0,26.010482997535956,5.349071396205656,,
9.21700593050012,1600,,,,180.5470697675483,11.006579430323253,3.2843883081585745,12018,0,36.04627061027064,5.008805180149094,,
10.680206680500127,1700,,,,231.85320671800073,10.964281845556304,4.576788065393528,13549,0,50.05263272312335,4.6322346822738245,,
12.145432680500154,1800,,,,294.84023267419803,10.911719756193072,6.356000215190972,15249,0,69.13013544015782,4.265037845600966,,
13.603088930500153,1900,,,,358.7784805207718,10.85121544175232,8.384744171573095,16825,0,90.80363806929044,3.951150003128198,,
15.06868343050013,2000,,,,409.64959837832095,10.78997586738404,10.275209602297625,17968,0,110.71422946964091,3.7001135523665,,
