Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1050,,,,6.618716353495087,7.456624656162688,0.38937443045705383,0,0,2.777467347624543,0,,
2.2212253210000577,1145,,,,19.821377150392628,7.446083733444503,0.7354229193061667,3869,0,5.339482629073264,3.7127468201909943,,
3.9330558210000275,1240,,,,36.278830315863694,7.43179481526438,1.2093784991433743,5183,0,8.858830196133741,4.095766071075697,,
5.611297821000079,1335,,,,56.666927603241064,7.412294644835282,1.8068555645448292,6405,0,13.250973004087516,4.276590238138467,,
7.279812571000063,1430,,,,77.87560707289646,7.396409884482421,2.484802453158427,7510,0,18.26253944811532,4.264451824899569,,
9.045825821000081,1525,,,,106.22921892806428,7.381535584189803,3.335687161562865,8719,0,24.474561728260102,4.340536286780229,,
10.827603321000087,1620,,,,142.92586736021505,7.354174013364767,4.391669650666676,10053,0,32.20295383892419,4.438394413679844,,
12.548708571000045,1715,,,,183.34117083533116,7.3126217880060285,5.603865227119332,11404,0,40.76655422712267,4.4973875626038,,
14.323645071000048,1810,,,,227.43630111231252,7.266733492925164,6.9196149282856565,12608,0,50.12946860550616,4.537376570731921,,
16.095410321000077,1905,,,,278.9146157634771,7.214636698218499,8.516133730525615,13823,0,61.3237689335128,4.548261318356839,,
17.76411032100006,2000,,,,316.55200244490646,7.166970339047767,10.109057585775927,14796,0,72.25031406477436,4.381357538353695,,
