Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1050,,,,11.162498332320492,7.423921544868898,0.21505709570006268,0,0,1.4729879634195868,0,,
2.417968515750114,1145,,,,27.70840671299755,7.41638454595806,0.49436963142067264,3881,0,3.5313411633089493,7.8473785807985905,,
4.258958265750203,1240,,,,48.99726411532839,7.4043080851951,0.945459976134656,5336,0,6.8772609262561755,7.125048133271135,,
6.113271515750234,1335,,,,74.05868960615238,7.386118997910356,1.5222147117962623,6452,0,11.1159500832165,6.66244865930721,,
8.010093765750621,1430,,,,97.98954977034907,7.367271797013122,2.170119312328719,7348,0,15.85098227296697,6.182086239671895,,
9.850230265750177,1525,,,,122.48455230527019,7.3437294096222345,2.906601624707232,8231,0,21.20420710274604,5.7764641412756825,,
11.680685515750293,1620,,,,156.15573211190798,7.312177979484327,4.027243565934508,9313,0,29.309083852937373,5.327922978120117,,
13.60374326575035,1715,,,,196.01989853649943,7.270969962255333,5.402349149633356,10494,0,39.132508959656356,5.009163197938914,,
15.494340015750103,1810,,,,246.79195458095703,7.210533817094882,7.47774815326346,11757,0,53.785790986534536,4.588443829932551,,
17.494015015750193,1905,,,,293.60590844926725,7.143374725686643,9.699424712688062,13065,0,69.14795555586541,4.246088065387643,,
19.472664015750308,2000,,,,312.63133924427245,6.8453461562703595,10.931440088946669,13469,0,74.69795269936797,4.185305705835375,,
