Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1000,,,,-0.39870936866259765,7.436071885461926,0.04273033790759759,0,0,0.21086522229929044,0,,
2.426322150250105,1100,,,,12.70059830586022,7.4259148724029505,0.33382105933451045,283,0,2.345743748921809,5.418106391718143,,
4.250991900250037,1200,,,,27.43014992131168,7.417324817986592,0.6400319057181463,5069,0,4.636572454919099,5.916555344502044,,
6.100576900249907,1300,,,,46.847409162328084,7.4033636249380965,1.0845826230814772,6480,0,7.896749050844387,5.932942435010134,,
7.979224900250183,1400,,,,70.08668584408346,7.384020015205186,1.66065655326728,7723,0,12.096869156556767,5.7939024638613645,,
9.833353650250148,1500,,,,97.13423036000331,7.361625674778213,2.3681161250961944,8906,0,17.297350197409166,5.615726636231611,,
11.701061150250212,1600,,,,125.50920252078541,7.334019777307321,3.1664913074233665,10014,0,23.090038083407993,5.435671114000019,,
13.625917650249974,1700,,,,161.80324291367697,7.298243824577442,4.285317610497629,11275,0,31.127686906011043,5.198084170946909,,
15.465323400250032,1800,,,,207.5793080682681,7.248357674398943,5.876038626474868,12636,0,42.426991659619844,4.892899266652285,,
17.362684650250106,1900,,,,255.32518226688396,7.189459761547506,7.674715833074527,13972,0,55.04118399926354,4.638843908826536,,
19.216787900250175,2000,,,,297.55144639671005,7.13391540569423,9.404094607650315,14943,0,66.93210286564083,4.445601381444988,,
