Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1000,,,,0.7050874687257234,11.099271100830544,0.07692424305612554,0,0,0.7092858215100268,0,,
1.846989641250025,1100,,,,24.651384904495266,11.08775176980355,0.4440177172279466,4580,0,4.798384450286702,5.142133009170171,,
3.3572908912500274,1200,,,,52.26220969731719,11.077140827480928,0.8319406111892069,6561,0,9.070125173869815,5.76245731820996,,
4.855195641250022,1300,,,,84.65036535883432,11.060152104872568,1.3403351384435014,8455,0,14.68952289886127,5.762880249657697,,
6.370667141250023,1400,,,,121.01489118171442,11.03979612001236,1.9782137083557108,10110,0,21.734016529283714,5.568114524329973,,
8.01419964125003,1500,,,,160.2171675986134,11.01413875218735,2.766561459822551,11668,0,30.299729351370523,5.287799308497163,,
9.773263141250016,1600,,,,205.3415566642119,10.985102357887536,3.6240234544717738,13266,0,39.67312373962163,5.176024112011765,,
11.713636391250027,1700,,,,256.127697568203,10.949424467664171,4.7650655293623085,14843,0,52.03612024454602,4.922162768052537,,
13.545199391250028,1800,,,,316.1325093674171,10.900224406196552,6.279640369930766,16623,0,68.27601040891943,4.6302419278173295,,
15.434016891250025,1900,,,,379.6678277601644,10.838957919800555,8.152683089198042,18223,0,88.24157080668547,4.302716943162061,,
17.26735239125002,2000,,,,437.3423891194166,10.790093372872168,9.592737209909256,19438,0,103.27795377718319,4.234641077572988,,
