Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1000,,,,0.37747289394380706,7.445459449191285,0.10354387089622585,0,0,0.6532469481387331,0,,
2.3873494370000437,1100,,,,13.369511213822054,7.43944216821818,0.28777577732488613,213,0,2.017294870566121,6.638847523505703,,
4.204723187000049,1200,,,,27.52884213904986,7.431515022389535,0.5450328427118424,4622,0,3.8993468916497136,7.061266601628811,,
6.05261743699999,1300,,,,47.59619534881142,7.41856377897804,0.9501263353420939,5945,0,6.916509554996357,6.881582257720377,,
7.914838936999999,1400,,,,68.31211887569371,7.402446842878609,1.4403902391179189,7096,0,10.537415394882448,6.482934588096514,,
9.726535436999983,1500,,,,90.65299262340689,7.3842548781922135,2.0108438482932596,8145,0,14.720449513494,6.158338481354316,,
11.641701437000023,1600,,,,116.347996847447,7.359218862731657,2.7091456980712487,9205,0,19.803069824426963,5.875322541908014,,
13.500129936999992,1700,,,,150.46960350985688,7.3279530632424015,3.6602340166527148,10341,0,26.69054638626435,5.637633728790489,,
15.314783437000028,1800,,,,191.07627049070248,7.283296298730827,5.064560724311883,11646,0,36.71514431652405,5.204334838145738,,
17.200419186999955,1900,,,,234.20835766908544,7.233203875689601,6.630748650387824,12852,0,47.78662659838452,4.901230565110164,,
19.033653937000064,2000,,,,263.7493890951453,7.18704434494105,8.069359862220544,13706,0,57.836491137427046,4.560319183160457,,
