Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1000,,,,0.5204809772552784,7.451484763683385,0.1336040076526441,0,0,0.855944329136166,0,,
2.3083866929993966,1100,,,,9.98983141397394,7.445496767931473,0.3184204573414971,1932,0,2.220682614140614,4.501233671034712,,
4.1527706929993355,1200,,,,21.692188889177384,7.438546145637604,0.5411424970441148,4157,0,3.893253508141396,5.572455389003897,,
5.999601442999347,1300,,,,37.883199657220764,7.428490276638959,0.8610605321768489,5387,0,6.297714298039537,6.015754627238819,,
7.803777692999506,1400,,,,55.48045623741993,7.416968113089572,1.2639377850993028,6519,0,9.263854492479101,5.989255189573425,,
9.629582442999586,1500,,,,77.6634338289543,7.400463112989475,1.801778332844961,7602,0,13.24071649320904,5.865830635302232,,
11.482405192999448,1600,,,,105.04128457725177,7.381094243055261,2.4246432130660076,8754,0,17.753778876788605,5.916726412936956,,
13.365884692999487,1700,,,,134.14256593664382,7.359259800219009,3.1469838846693046,9785,0,23.037476318586506,5.822854276370144,,
15.1784154429995,1800,,,,168.30999383030232,7.330328195404549,4.126236969950754,10870,0,30.105191337795322,5.590806867088597,,
16.981955192999358,1900,,,,207.76703276139534,7.296132538409455,5.318016552524531,12027,0,38.693882162681994,5.36965695249428,,
18.83866344299959,2000,,,,244.05040553094577,7.258908569088599,6.533446574640685,12876,0,47.29971375627829,5.1602280946710675,,
