Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1050,,,,3.44849548238168,7.444464610767994,0.17670142317003915,0,0,1.1696500878873173,0,,
2.2725577747523786,1145,,,,12.939360569973607,7.441144153448837,0.3029546880219372,3546,0,2.129636516316673,6.07868922738934,,
3.9935397747531547,1240,,,,25.86931741507436,7.434608990012339,0.5207903979971515,4773,0,3.7461541120629382,6.907980073992728,,
5.771713774751872,1335,,,,41.262163964902165,7.426275123950306,0.8150223153544685,5930,0,5.929923153038045,6.958552353094649,,
7.530643024751543,1430,,,,57.51149366871796,7.416114002552871,1.1662293154299013,6986,0,8.524932831486641,6.746712732550319,,
9.257465524753183,1525,,,,75.76195622010478,7.403054152371491,1.56894951203608,7963,0,11.482928929685915,6.597956941708348,,
10.9789470247522,1620,,,,94.72778275315815,7.389121638822459,2.0606253296895027,8911,0,15.083877970257229,6.280127055967307,,
12.740818274752797,1715,,,,121.24102384394322,7.369065761817994,2.7027803643723063,9940,0,19.73097634045042,6.144888045939297,,
14.474303024751691,1810,,,,152.25404374304904,7.343157505674145,3.5399843321166116,10985,0,25.86341994577183,5.886888307995782,,
16.24812852475345,1905,,,,184.3304934033258,7.31265015168322,4.58970367922131,12053,0,33.39943729417564,5.519061547838163,,
18.0016072747536,2000,,,,208.01851950886234,7.284834870403398,5.477588912443676,12801,0,39.77931194567758,5.230050886427937,,
