Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1050,,,,14.48024091405426,11.122293299523545,0.4993343505412093,3565,0,5.429183070121786,2.669129568673463,,
2.276895710999705,1145,,,,38.318268743933665,11.108034159089097,1.027159412840452,5841,0,11.2502334248904,3.4062917767535206,,
3.9885022109997466,1240,,,,72.76084601632229,11.087533303330428,1.739739569964565,7766,0,19.163034996250552,3.79715350654548,,
5.728943210999715,1335,,,,112.98125525810585,11.060189205079945,2.6208558343748187,9539,0,28.8546030522794,3.915654711779239,,
7.55758621099978,1430,,,,157.54400604020512,11.035375362587573,3.673602718403734,11059,0,40.3764592814276,3.9019760305621647,,
9.349429960999778,1525,,,,210.43386554334768,11.00070611853673,4.877631669153167,12652,0,53.48682452848859,3.9345321480394593,,
11.1867787109999,1620,,,,277.5325827999846,10.95568085018921,6.559619710918097,14368,0,71.71794125740925,3.869804220108992,,
12.927406210999887,1715,,,,349.76088591588865,10.897653569011169,8.435167441970197,16045,0,91.80294713168908,3.8099272825808064,,
14.68071671099984,1810,,,,433.7658881731046,10.720376461844616,10.970549371580828,17727,0,117.42709731718256,3.693944330089575,,
16.466328210999677,1905,,,,397.76921698399116,9.027889363473335,10.956085879574177,16984,0,98.76701663486571,4.027353761596768,,
18.233870960999933,2000,,,,371.43781534731045,8.051687843198941,10.954375675123247,16440,0,88.07116388821483,4.2174778535199975,,
