Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1000,,,,-0.2166080441109646,7.416522556857863,0.021848688317261354,0,0,0.11783968103826863,0,,
1.7853123815000405,1100,,,,8.929457400459707,7.409799876793772,0.21012892585804277,4,0,1.4207255211579244,3.2431979292603326,,
3.2518006315000534,1200,,,,21.297441555226584,7.403855454786563,0.39787723363122457,4215,0,2.8331540760070872,7.518627224322143,,
4.721349631500052,1300,,,,35.5169395310635,7.3957527756511565,0.7032710637671328,5454,0,5.061636389476365,7.017486043999738,,
6.25288313150005,1400,,,,52.3926680002136,7.38499007914523,1.066283673046288,6578,0,7.763020072917328,6.749096171943513,,
7.721222131500049,1500,,,,72.02897929798468,7.370385899790563,1.5366375532609258,7638,0,11.1714835780084,6.447749150570351,,
9.182186131500028,1600,,,,93.85819166740592,7.353335370986888,2.049307316559787,8551,0,14.938346644016349,6.283048910835742,,
10.67007313150003,1700,,,,119.01747336431363,7.333365862931757,2.7205055991433578,9681,0,19.834695965615264,6.000556306356445,,
12.12209488150005,1800,,,,150.05334807574224,7.305231891008911,3.658154607232942,10811,0,26.602590527922672,5.640647873797344,,
13.579961881500058,1900,,,,184.19515230109133,7.270871826754265,4.8288138212699625,11937,0,34.97310863568267,5.2668112282605515,,
15.045876881500039,2000,,,,215.36238496079292,7.237798721131227,5.964342358664547,12771,0,43.022160977879224,5.006402763571114,,
