Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1000,,,,-0.4518085325868303,11.113046252185905,0.12209736472107761,1,0,1.208607055897072,0.4384700903120947,,
2.352607040250534,1100,,,,20.380386048848436,11.10502060028293,0.4125212977890442,4235,0,4.451332550057175,4.580348605395057,,
4.289483540250687,1200,,,,45.88202540225778,11.093298500133788,0.7745702751777015,6107,0,8.457622406147191,5.425694856040795,,
6.163824040250667,1300,,,,78.57594114817849,11.080511189909224,1.2857783480705165,7837,0,14.142646619549822,5.556314938997986,,
8.020150790250629,1400,,,,115.34428741550407,11.059230880971649,1.9125196602225312,9416,0,21.015053397365826,5.488719895394074,,
9.894570040250523,1500,,,,155.59787207771478,11.03805641186116,2.7229939509974717,10898,0,29.874636371981143,5.208497999093201,,
11.782711790250476,1600,,,,204.4262012437056,11.0095664358816,3.672570451291608,12366,0,40.25348996653345,5.07850856330335,,
13.636041540250696,1700,,,,260.15425919610635,10.971897793912085,4.8620684747784075,13801,0,53.2234267305919,4.888000488642007,,
15.471803290250714,1800,,,,324.7650607624247,10.92226946743384,6.551947743072266,15504,0,71.43360204593338,4.546422471486522,,
17.35197779025063,1900,,,,394.29354863386243,10.8644340950717,8.449209861782931,17039,0,91.54298081363937,4.307216892714025,,
19.258314540250552,2000,,,,450.4622799317642,10.809337221917147,10.255095696267913,18209,0,110.50491834026816,4.076422698846132,,
