Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1050,,,,24.48788461887653,11.121202188651228,0.5529969557302714,3431,0,5.995385102853513,4.085333789505917,,
2.241318810000271,1145,,,,56.338987378973926,11.101822842399624,1.1592540221494612,5687,0,12.724956866164685,4.428747723490381,,
4.045526060000247,1240,,,,100.73397039398446,11.07791402298651,2.020985525650439,7543,0,22.2404421512772,4.529727261436379,,
5.803649310000264,1335,,,,148.7204731913162,11.043797151256815,3.124945446343321,9184,0,34.33068541082997,4.33232138214116,,
7.547238810000337,1430,,,,198.75855891216017,11.010137341648058,4.367498416722525,10566,0,47.850924558398525,4.153730114980868,,
9.322520060000267,1525,,,,257.58983645975127,10.96745999074263,5.860782293528194,12075,0,64.07840850765307,4.019939259363328,,
11.087831310000249,1620,,,,322.07106929642936,10.922216266393754,7.591514463566705,13583,0,82.73938469752656,3.8926043533564485,,
12.787269810000248,1715,,,,396.9394683009174,10.851428392924282,9.883616829153524,15135,0,107.05164625729176,3.707984554262578,,
14.470711560000339,1810,,,,404.647273554129,9.432467074152125,10.955117873196802,15264,0,103.16386889929136,3.922403484643537,,
16.202206560000313,1905,,,,367.14276795656855,7.8934379782856565,10.95808857940391,14588,0,86.34532961708604,4.25203639977882,,
17.981221810000246,2000,,,,344.31767470855857,7.006733945539635,10.957421533138062,14037,0,76.64023880923088,4.4926540141242075,,
