Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1050,,,,9.372296932645034,7.438864956434756,0.39571768321961176,0,0,2.8163458320468893,0,,
2.1858855475000336,1145,,,,25.180064781164766,7.4287329771491475,0.787767836284387,3833,0,5.734632885854236,4.391134675310852,,
3.8490640475000495,1240,,,,44.76254423036875,7.4132273509749185,1.2914079639014684,5123,0,9.434999062986618,4.744468671506543,,
5.560499547500093,1335,,,,67.04953249057725,7.393964236343145,1.915905981798959,6302,0,14.054185390699043,4.771045352455528,,
7.291878047500051,1430,,,,91.93855723239945,7.372903641139205,2.636131172413646,7357,0,19.30676817250323,4.7620604991536615,,
9.074047547500033,1525,,,,124.51182047870398,7.352323606991884,3.5992419779449003,8531,0,26.344886417489526,4.726271667451076,,
10.787689797500079,1620,,,,165.106990416974,7.32189929534574,4.812331047993222,9801,0,35.101536895007214,4.703743813610098,,
12.489136047500011,1715,,,,205.79461216396183,7.279123921934527,6.0867468691229245,10932,0,44.17122194241781,4.659033343657764,,
14.227321797500025,1810,,,,253.78534927913165,7.229151440873497,7.667960254285958,12185,0,55.28928276614861,4.5902280882888,,
15.989427797500033,1905,,,,308.85089248127554,7.165937375981246,9.655058346850279,13471,0,69.06184659126266,4.472218217221153,,
17.68265804750006,2000,,,,334.3208522058577,6.916829812220776,10.979157610327722,13988,0,75.77667990912677,4.411920859172384,,
