Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1000,,,,0.22025297165478683,11.151575791564792,0.048717631281669234,0,0,0.4331854659290853,0,,
2.1347548137499834,1100,,,,15.120739964349362,11.138892026170845,0.38316524241067496,4817,0,4.12546688263768,3.6658957705030004,,
3.831021063749982,1200,,,,31.045627511359974,11.123241050868721,0.7687076231560835,6908,0,8.425413251898679,3.6848300967920453,,
5.5743815637499825,1300,,,,50.85891148086811,11.100095853126962,1.3313329856684688,8745,0,14.670752126681801,3.466905210441817,,
7.320081813749982,1400,,,,72.57355212734969,11.07077137323493,2.0299545766485854,10525,0,22.327378396435847,3.250462174096991,,
9.120256313749985,1500,,,,96.3363580504787,11.03383996925827,2.84401142488496,12001,0,31.216774680324924,3.0860701833307105,,
10.913306813749983,1600,,,,123.1569354010514,10.98456697654488,3.9565293530800068,13462,0,43.270500840916625,2.8462319679107058,,
12.622079063749979,1700,,,,156.2358903210318,10.920683532160766,5.318700568299983,15197,0,57.88420829057766,2.69913514934145,,
14.272141313749989,1800,,,,193.4701074123911,10.781839537739419,7.2160482301873685,16840,0,77.63776878527253,2.4919598099968083,,
16.052001063749984,1900,,,,226.49805746093142,10.69756336421955,10.028842725947872,18381,0,107.15428618473796,2.1137708443129126,,
17.756775063749988,2000,,,,224.15650207791444,9.837172338886683,10.926067467348798,18358,0,107.39773344578593,2.0871912473680676,,
