Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1000,,,,0.34197570480337786,7.440662017653605,0.030131573661951266,0,0,0.14836486602728352,0,,
1.8266995147500205,1100,,,,11.586071481593605,7.435890989551538,0.17352302746346154,0,0,1.1749685714875784,0,,
3.3089762647500223,1200,,,,24.259877505547298,7.430423223607269,0.3561277813078915,4296,0,2.501919550482394,9.696805899075125,,
4.859484514750025,1300,,,,39.45852426123359,7.42198442021874,0.6350853816936275,5411,0,4.579828096272957,8.615851963833176,,
6.332296264750022,1400,,,,55.22272851530645,7.411460512536818,0.9576196563948042,6317,0,6.959241571152006,7.936034516994517,,
7.799171264750027,1500,,,,76.26615412646768,7.396220382892769,1.453232075396151,7304,0,10.628494689573463,7.175675275814054,,
9.267603514750025,1600,,,,98.91146408993954,7.3763788251109474,2.1094904479596575,8253,0,15.438956298414315,6.406674430573559,,
10.74014926475002,1700,,,,128.3551468738687,7.349270419842277,2.9912948797897574,9252,0,21.86056625838509,5.871526756472472,,
12.208106264750024,1800,,,,161.5374520536044,7.313694300532207,4.113431760388596,10291,0,29.9320020444619,5.396831104786715,,
13.67196676475002,1900,,,,194.9822399696482,7.271319970827913,5.426234459256837,11233,0,39.323855277573315,4.958373045744506,,
15.153321014750029,2000,,,,220.26970819239284,7.233968921295016,6.6153055321386045,11907,0,47.711766504974854,4.616742042555758,,
