Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1050,,,,8.471437532743572,11.11443745383705,0.22573002995027108,2767,0,2.3948887191919455,3.5399759855489785,,
2.360904692249372,1145,,,,21.44233685705766,11.105427717691692,0.40400006337125405,4332,0,4.372414188434069,4.90809844233948,,
4.101637192249437,1240,,,,41.624224783178704,11.094541407663568,0.6948633472096056,5887,0,7.5843353056718,5.4891199539724695,,
5.8308899422494225,1335,,,,67.14120393833262,11.084817780809324,1.076287443726018,7295,0,11.819210846389497,5.680965439750989,,
7.566183692249422,1430,,,,97.91665229514155,11.070927551774236,1.5216771763931436,8652,0,16.70186757556889,5.863142189648606,,
9.378892442249413,1525,,,,130.299061396999,11.05305544878516,2.0810773505295455,9925,0,22.891085728161674,5.692217816885111,,
11.077722192249166,1620,,,,163.95281509114972,11.031664255456041,2.733203881351671,11207,0,30.034536014287646,5.458819568782051,,
12.781552692249276,1715,,,,204.96271853053085,11.00572814880089,3.5514064653357478,12464,0,38.90166373645363,5.269184486183196,,
14.521378442249448,1810,,,,256.06684462290355,10.97185535615076,4.614031155691281,13839,0,50.47944846341441,5.07270886325833,,
16.28361144224936,1905,,,,311.5854034229419,10.932124010320043,5.90802364020241,15184,0,64.45975458811805,4.833849376508627,,
17.999651692249437,2000,,,,351.4972936318559,10.895219114966626,7.0233087120994835,16165,0,76.41790058811425,4.599715668542076,,
