Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1000,,,,0.2515507963328382,11.113499122681702,0.07932064344829927,0,0,0.7994027750351533,0,,
1.8465003345001836,1100,,,,18.43269040138274,11.105882134290901,0.3098723421752688,4328,0,3.3265826600668413,5.542496030997457,,
3.3209785845001933,1200,,,,40.26098694861747,11.096335899328853,0.623669143245895,6161,0,6.762422643218416,5.9544755736828385,,
4.891061084500153,1300,,,,69.5033951350299,11.081536369590685,1.0859789872052965,7840,0,11.895997610955728,5.842971321921868,,
6.349896834500181,1400,,,,103.71956744430595,11.063457954997778,1.6910727416816875,9298,0,18.584242712127924,5.58111102994659,,
7.809990334500187,1500,,,,138.05548255456998,11.041349042259423,2.3716531917815664,10707,0,26.077196061554652,5.294169651502816,,
9.264962834500185,1600,,,,181.02376157397285,11.011591389172397,3.278087556606027,12142,0,35.965877758795,5.033289006737458,,
10.733286334500193,1700,,,,231.2016089431635,10.97008314357251,4.557377367593043,13614,0,49.83449000941787,4.639410448035805,,
12.218749084500164,1800,,,,294.26803104341633,10.915357690589403,6.303930066413797,15298,0,68.7047448328391,4.28310811623441,,
13.676048584500185,1900,,,,358.93992681113826,10.848502376661994,8.313225173400413,16867,0,90.07366340595601,3.9850396326136215,,
15.164868584500187,2000,,,,412.50706621750885,10.78589460589158,10.224279973862165,17901,0,110.05619374105564,3.748220753539579,,
