Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1000,,,,-0.4883503184945437,11.125178588337915,0.06700206331403173,0,0,0.6313131014794237,0,,
2.379798333499837,1100,,,,27.4595877769906,11.113277563448014,0.42361335808628536,4678,0,4.589731351788834,5.984981802973859,,
4.211127833499806,1200,,,,58.13719718753022,11.100030184778564,0.8835830739280517,6638,0,9.664626258835161,6.015800079053336,,
6.094808333499868,1300,,,,95.92743546537322,11.07744165181251,1.5387225729589264,8377,0,16.949536800296002,5.659672104227346,,
7.9470755834998785,1400,,,,132.41075164867425,11.05605557652046,2.2822025045642946,9761,0,25.094455612450183,5.276553173901557,,
9.807667833499798,1500,,,,172.7135242592239,11.022861331359547,3.2190736598420187,11081,0,35.29030717487899,4.894092484685075,,
11.684251333499864,1600,,,,223.92450600642283,10.976557640623934,4.618984954111044,12576,0,50.53229955356332,4.431438206505025,,
13.546060583499795,1700,,,,285.338492217082,10.917141870327564,6.490340717272628,14159,0,70.70452288273513,4.035757293239688,,
15.51226383349982,1800,,,,366.1986210972078,10.835012042808632,9.028539951783005,15890,0,97.66644059217063,3.749497478334292,,
17.41624908349989,1900,,,,405.4631665327969,10.130142129796019,10.931714031166681,16700,0,110.58999707965174,3.6663821174439533,,
19.232228083499916,2000,,,,374.4461609261732,8.838278025299264,10.946709854493683,16131,0,96.59577134215002,3.8764322233589215,,
