Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1000,,,,-0.4016783007270789,7.404902749652297,0.031283764723258556,0,0,0.13633326480222596,0,,
1.8579108409996141,1100,,,,5.551708353865778,7.403267200822441,0.10067830739528102,1140,0,0.5952234521935297,9.338134798561665,,
3.3208653409996303,1200,,,,13.029008379925072,7.40021119507974,0.17854769133217824,2788,0,1.1916424807746577,10.938865384448842,,
4.857945340999681,1300,,,,22.3659396460963,7.396996497597665,0.2907488690352992,3612,0,2.0248928885775235,11.056468162538767,,
6.331968590999674,1400,,,,34.194110081510395,7.392059935522037,0.44981424526235925,4395,0,3.181285671188005,10.749742939568467,,
7.809235340999626,1500,,,,46.276607423736834,7.385472967284608,0.6599631783622959,5132,0,4.759733995450758,9.72261082147678,,
9.268286340999579,1600,,,,60.73917821846443,7.377943528966166,0.8930520433571084,5803,0,6.454587476131088,9.410353733631322,,
10.745404590999637,1700,,,,75.44927236047299,7.36903859883103,1.1766011792361444,6507,0,8.536816791626638,8.838289232996198,,
12.22455234099964,1800,,,,93.76542463307992,7.357840704979372,1.5814499758999676,7268,0,11.497306593793912,8.155546439787877,,
13.691875340999662,1900,,,,114.29823815216825,7.343289951685156,2.055798752215818,7984,0,14.966139163922767,7.637146138079568,,
15.156634840999706,2000,,,,131.10348275493172,7.3311629788746675,2.5220270144709076,8568,0,18.362259832415887,7.139937688796638,,
