Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1000,,,,-0.6186749952134513,7.452405607860729,0.07489878852934918,0,0,0.42160325420642436,0,,
2.4415529012498327,1100,,,,9.35940549141414,7.447721783998699,0.24671559842558383,282,0,1.710994254198028,5.471870812665592,,
4.308336651249834,1200,,,,19.576625981506535,7.442306943517414,0.40871919631342524,4240,0,2.9144234424749613,6.718311798720204,,
6.2526291512498515,1300,,,,35.49489660689507,7.435130108558168,0.6816336262350947,5516,0,4.922272832347128,7.211506036722589,,
8.14984840124984,1400,,,,51.34311721438449,7.42610973715062,0.98667440567034,6671,0,7.172194761739324,7.158948119496844,,
10.026107901249803,1500,,,,70.89289239081506,7.415068284494798,1.3787201710595007,7843,0,10.06552529150363,7.043298352444242,,
11.94347340124982,1600,,,,91.34421298253785,7.400116153957891,1.8025345224775222,8892,0,13.20522718580209,6.917423786986695,,
13.823338651249884,1700,,,,115.08744175853931,7.384062248594941,2.330981036193692,9973,0,17.072379211932418,6.741638358855877,,
15.714163401249845,1800,,,,143.85976429233537,7.3622728694212585,3.045415655253782,11138,0,22.285457095685427,6.4553652995168935,,
17.589748401249842,1900,,,,173.67687796453345,7.337303373947343,3.9047911685085586,12253,0,28.519989302661493,6.0898976278080825,,
19.457234901249805,2000,,,,200.56712787822158,7.314449448687857,4.698202433575956,13185,0,34.18720121449416,5.866936871349483,,
