Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
0,1050,,,,17.09218477494024,11.12080566121366,0.38947104886118933,3345,0,4.205479958269926,4.065841828578419,,
2.3388445212498774,1145,,,,45.53448306213483,11.107630955561238,0.8612624130258887,5900,0,9.406688522213813,4.841181969447454,,
4.224712021249951,1240,,,,79.03895794033193,11.089168445228491,1.527516130779686,7821,0,16.828724860097996,4.696800437897391,,
6.031700521249881,1335,,,,117.56931254438412,11.066790453675608,2.3768145419293467,9460,0,26.08748491074248,4.5069312865125335,,
7.860064771249891,1430,,,,159.43189648823648,11.037222823294506,3.329886755469853,10927,0,36.600771417578486,4.356270753001707,,
9.801760771249935,1525,,,,206.05366440024412,11.003436057127077,4.568169235170474,12449,0,50.08419728270995,4.114197989013417,,
11.711409021249878,1620,,,,263.27345805934146,10.963259209526907,6.075858692966304,13923,0,66.4838114841729,3.9599984432084225,,
13.580501271249867,1715,,,,332.8803832536944,10.903572498628108,8.056628252444066,15521,0,87.64383707524708,3.7981710577452192,,
15.518576271249819,1810,,,,425.0906008992615,10.813185543652448,10.912038799836743,17306,0,118.02368172420184,3.601813591507916,,
17.340366271249906,1905,,,,388.3185048123429,9.006503865165834,10.92297233584275,16492,0,98.21004720508617,3.953994612247795,,
19.209586771250002,2000,,,,363.8620874801357,7.9708396529261965,10.949163567994544,16031,0,87.10383129646576,4.17734204693175,,
